index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
366,빵,,,,노오븐 베이킹/햄치즈빵 : 간단한 간식 만들기,https://www.10000recipe.com/recipe/6860385,"93,291",반이짝이,1인분,10분 이내,초급,"['모닝빵', '햄', '피자치즈큰', '옥수수콘큰']",오븐없이 전자렌지로 간단하게 만들 수 있는 간식이에요 ^^,"['모닝빵, 햄, 치즈, 피자치즈\n통조림옥수수, 마요네즈/꿀을 조금씩 준비해주세요', '모닝빵 속에 재료를 넣을 수 있도록 윗부분을 자르고 속의 빵을 빼주세요', '슬라이스치즈와 햄을 4등분하여 잘라서 크기에 맞춰 빵속에 넣어주세요', '그리고 콘옥수수를 넣어줍니다 (콘옥수수는 마요네즈와 꿀을 살짝넣어섞어주심 되요 ^^)', '마지막으로 피자치즈를 뿌려줍니다', '전자레인지에 넣고 30초간 돌려주면 끝~!! 오븐없이 간단하게 할 수 있는 맛있는 간식이 탄생하는 순간이에요 ^^\n전자레인지']","['노오븐베이킹', '모니빵활용', '간단간식']","['3-4개', '3-4슬라이스', '큰', '큰']"
367,빵,,,,[간단 자취요리] 몽쉘로 쫀득쫀득 컵브라우니 만들기!,https://www.10000recipe.com/recipe/6865340,"49,199",얌무,1인분,5분 이내,아무나,"['구매', '우유', '초콜릿']","안녕하세요 여러분!
오늘은 발렌타인데이죠? 주변사람들과, 연인들과 초콜렛 많이 주고받으셨나요ㅎㅎ
저는 이렇게 발렌타인데이도 자급자족으로...:D
여러분들도 브라우니 간단하게 만들어서 드셔보세요 ㅎㅎ
슬프다구요? 기분 탓이에요 (엉엉)
그리고 오늘은 완성 영상이랑 사진이 없어서
앞뒤가 휑~한점 양해부탁드려요..ㅋㅋㅋ","['재료를 준비합니다', '우선 몽쉘을 그릇에 넣고 으깨줍니다.', '우유도 넣고 비벼줘요.\n우유는 +,- 가능해요 우유가 많으면 좀 더 부드러운 느낌이고\n우유가 적으면 더 쫀득한 느낌입니다!', '컵에 반을 채워주세요 :D', '중간에 초콜릿을 넣어주세요 (생략가능)', '윗부분도 반죽으로 덮어줍니다.', '전자렌지에 돌려주세요.\n전자레인지\n전자렌지 사양에 따라 달라서 우선 저는 1분 + 1분 30초 돌려줬는데요 여러분들은 1분 돌리시고 상태보시면서 30초씩 추가해보세요 그게 제일 안전합니다! 당연히 양이 늘어나면 돌리는 시간도 늘어나겠죠? (사양이 다 다르니까 콕 집어서 말해드리기가 애매하네요 ㅠㅠ)']","['초콜렛', '브라우니', '초간단', '전자렌지', '컵브라우니', '디저트']","['4개', '5~6T', '약간']"
368,빵,,,,비스퀵 l 할아버지 버거집에서만 팔았던 KFC비스켓 ★,https://www.10000recipe.com/recipe/6922432,"25,811",만개의레시피,3인분,60분 이내,초급,"['박력분', '베이킹파우더', '설탕', '소금', '버터', '우유']","KFC에서 먹었던 퍽퍽한 빵!!!! KFC비스킷
딸기잼에 발라서 먹으면 캐존맛~!
세상의 모든 레시피 만개의레시피","['박력분, 베이킹파우더를 체에 내린다.\n체', '소금, 설탕을 넣고 주걱으로 섞는다.\n주걱', '버터를 넣고 잘라 주듯이 섞어 보슬보슬하게 만든다.\n버터는 차거운 상태로 준비해주세요', '우유를 넣고 한 덩어리가 되도록 섞는다.', '비닐팩에 담아 냉장고에서 30분간 휴지시킨다.\n비닐팩', '반죽을 3~4개로 일정하게 분할하여 190도로 예열된 오븐에 25분간 구워 완성한다.\n오븐\n오븐에 사양에 따라 시간, 온도는 조절해주세요']","['KFC', '비스킷', '비스킥', '비스퀵', '비스켓', 'KFC', 'KFC비스켓', '베이킹', '홈베이킹']","['180g', '6g', '15g', '2g', '70g', '100g']"
369,빵,,,,몬테크리스토,https://www.10000recipe.com/recipe/6835355,"105,790",간지언니,2인분,15분 이내,초급,"['식빵', '슬라이스치즈', '슬라이스햄', '달걀', '머스타드', '딸기쨈']","피크닉메뉴로 인기만점인 몬케크리스토 샌드위치예요. 겉은 바삭하고 안은 촉촉하답니다. 먹을때마다 딸기쨈,치즈,햄이 순서대로 여러가지 맛을 느끼게 해줘 더 맛있답니다.","['재료는 식빵 6장, 슬라이스치즈 4장, 슬라이스햄 4장, 계란 두 알, 머스타드, 쨈', '식빵테두리를 잘라주세요.', '요렇게 잘라주면 준비 끝', '식빵 한 장 놓고 그 위에 머스타드를 펴 바르고 그 위에 슬라이스햄, 슬라이스치즈 순으로 올려주세요. 다른 식빵 하나에 쨈을 발라서 쨈 바른 부위가 슬라이스치즈 쪽으로 가게 올려주세요. 그 위에 또다시 쨈을 바르고 슬라이스치즈와 슬라이스햄을 올려주세요. 또 다른 식빵에 머스타드를 펴 바르고 머스타드 바른 쪽을 슬라이스햄 쪽으로 덮어주면 몬테크리스토 만들기 90% 완성', '다시 한 번 요약 정리, 식빵→머스타드→슬라이스치즈→→슬라이스햄→쨈→식빵→쨈→슬라이스치즈→슬라이스햄→머스타드→식빵', '계란 두알에 소금한고집 넣고 계란을 잘 풀어주세요.', '전체적으로 계란물을 잘 입혀 주세요.', '프라이팬에 기름을 두르고 약불에서 익혀주세요.', '앞뒤옆 골고루 익혀주세요.', '골고루 구워주면 끝', '몬테크리스토 완성']","['식빵', '계란', '슬라이스치즈', '슬라이스햄', '초간단', '간식', '도시락메뉴', '피크닉도시락']","['6장', '4장', '4장', '2알', '', '']"
370,빵,,,,냉파요리로 좋은 5분완성 떠먹는 컵피자 만들기,https://www.10000recipe.com/recipe/6894872,"63,793",뽀유TV,1인분,5분 이내,아무나,"['식빵', '양파', '샌드위치햄', '캔옥수수', '모짜렐라 치즈', '파슬리가루', '토마토 스파게티 소스']",냉장고속 애매하게 남은 재료들을 활용해 꿀맛간식 떠먹는 컵피자를 만들어 봐요^^,"['먼저 식빵을 가위로 잘게 잘라 줍니다.', '양파,햄,캔옥수수등 토핑재료도 잘게 썰어 준비합니다\n토핑재료는 버섯이나 파프리카등 본인 기호에 맞게 추가해주세요', '머그컵 밑부분에 식빵을 깔아 주고 그 위에 양파,햄,콘옥수수를 깔아 줍니다.', '토마토 스파게티 소스를 골고루 펴 발라주시고 모짜렐라 치즈를 올리고 파슬리가루 솔솔 뿌려줍니다. 이 상태로 전자렌지에서 치즈가 녹을때까지 약 2-3분 돌려주심 끝!\n전자레인지', '냉파요리로 좋은 5분완성 떠먹는 컵피자 완성입니다^^', '한입 먹어보니 고소한 치즈에 스파게티 소스,토핑 재료들이 한데 어우려져 넘 맛있어요!특히 냉장고속 자투리 재료들을 맛있게 처리할수 있어 참 좋습니다!']","['컵피자', '머그컵피자', '피자만들기', '초간단피자', '간단한간식', '간단한피자', '간식만들기', '떠먹는ㄴ피자', 'recipes', 'cuppizza']","['1장', '1/4개', '2장', '2T', '적당히', '톡톡', '적당히']"
371,빵,,,,모닝빵 속에 옥수수가 ★ 에어프라이어 옥수수치즈빵 ★,https://www.10000recipe.com/recipe/6917038,"118,951",만개의레시피,4인분,15분 이내,초급,"['옥수수콘', '모닝빵', '모짜렐라치즈', '허니머스타드', '마요네즈', '후추']","에어프라이어만 있다면 난 든든해~!
간식부터 저녁밥상까지~!
세상의 모든 레시피 만개의레시피","['옥수수콘는 체에 밭쳐 물기를 뺀다.\n체', '볼에 옥수수콘, 허니머스타드, 마요네즈, 모짜렐라치즈, 후추를 넣고 섞는다.\n볼', '모닝빵은 가운데를 파낸다.', '모닝빵에 2를 넣는다.', '에어프라이어 바스켓에 넣고 180도 온도에서 10분간 구워 완성한다.\n에어프라이어']","['에어프라이어', '에어프라이어레시피', '옥수수콘', '캔옥수수', '옥수수치즈빵', '모닝빵레시피', '에어프라이어', '간식', '간식', '옥수수', '치즈빵']","['300g', '8개', '1종이컵', '3숟가락', '3숟가락', '약간']"
372,빵,,,,튀기지 않은 토스트 핫도그,https://www.10000recipe.com/recipe/3595564,"151,664",쿡라이프,초급,,,"['식빵', '슬라이스치즈', '소시지', '달걀', '설탕', '우유']",휘리릭 아이들 간식으로 안성맞춤~ 튀기지 않아서 더 좋은 토스트 핫도그 소개할게요~!,"['그릇에 달걀을 깨은 다음 설탕 1/2작은술, 우유 1큰술을 넣고 저어 줍니다. (달달하게 드시고 싶으신분들은 설탕을 조금 더 넣어 주셔도 됩니다.)', '식빵의 갈색부분을 자른 다음 방망이로 밀어 주세요. 방망이로 밀은 식빵을 달걀물에 가볍게 앞,뒤로 담구어 줍니다.', '식빵을 놓고 그 위에 슬라이스치즈로 돌돌 말은 소시지를 놓은 다음 돌돌 말아 주세요. 말은 끝부분이 아래에 오도록 하여 놓아 주세요.', '빵가루에 파슬리가루를 섞은 다음 돌돌 말은 식빵을 놓고 빵가루를 골고루 묻혀 줍니다.', '달구어진 팬에 기름을 두르고 식빵을 놓고 앞, 뒤, 옆면을 익혀 주세요. 불은 약불에 두고 천천히 익혀 주세요.']",[],"['3장', '3장', '3개', '1개', '1/2작은술', '1큰술']"
373,빵,,,,그릭요거트 콩포트 오픈 샌드위치 다이어트 디저트,https://www.10000recipe.com/recipe/7071467,954,얌얌쿡,2인분,15분 이내,초급,"['그릭요거트', '블루베리', '호밀빵', '알룰로스', '레몬즙']",그릭요거트에 블루베리 콩포트를 만들어 올린 오픈 샌드위치,"['블루베리 200g을 준비해주세요', '알룰로스 네 스푼, 레몬즙 한 스푼을 넣고 섞어주세요\n이때 레몬즙이 없다면 식초를 사용하셔도 돼요', '전자레인지에 총 9분을 돌려줄건데요\n3분 돌리고 꺼내서 저어주고 또 다시 3분 돌리고 꺼내서 저어줍니다. 총 3번 = 9분 돌려줘요', '그 사이 빵은 1분 30초~2분정도 구워주세요', '그릭요거트는 100g 준비해주세요', '구워진 빵 위로 그릭요거트를 올려줘요', '완성된 블루베리 콩포트를 올려주면 돼요', '좀 더 달달하게 드시고 싶다면 콩포트 위로 알룰로스 한 스푼 뿌려주시면 돼요']","['그릭요거트요리', '그릭요거트샌드위치', '그릭요거트활용', '블루베리샌드위치', '블루베리콩포트', '다이어트디저트']","['100g', '200g', '2개', '4T', '1T']"
374,빵,,,,♥[신혼간식] 상큼 유자마들렌,https://www.10000recipe.com/recipe/6955087,"15,057",행복한윤블리네,3인분,30분 이내,초급,"['박력분', '버터', '설탕', '달걀', '우유', '유자청', '베이킹파우더']","비타민 톡톡^^
상큼상큼 귀여운 간식이 왔어요.
초보자도 쉽게 도전하는 홈베이킹
윤블리와 함께 유자마들렌 만들기 도전!","['버터 70g을 볼에 담아주세요.', '버터70g와 설탕 35g을 끓는물에 담궈 살살 녹여주세요.', '우유 20g과 달걀 1개를 넣고 섞어주세요.', '베이킹파우더 2g과 박력분 60g을 채반에 톡톡톡\n잘 섞어주세요.', '유자청 30g을 넣고 반죽을 마무리해 주세요.', '마들렌 틀에 버터 칠을 한 뒤 짤주머니에 넣고 80%정도 채워주세요.', '오븐기 180도 온도에서 약12분간 구워주세요.\n오븐', '식힌망에 충분히 식혀 커피 및 우유랑 맛있게 냠냠!']","['신혼밥상', '신혼간식', '아이간식', '마들렌', '간식', '빵', '유자마들렌', '홈베이킹', '디저트', '유자청']","['60g', '70g', '35g', '1개', '20g', '30g', '2g']"
375,빵,,,,아침식사 굿굿! 노오븐 에어프라이어 스위트콘 콘옥수수 치즈 모닝빵,https://www.10000recipe.com/recipe/6928224,"49,619",냠냠간단요리,1인분,10분 이내,아무나,"['모닝빵', '스위트콘', '모짜렐라치즈', '머스타드', '마요네즈', '후추']",영양도 만점 맛도 만점♡♡,"['그릇에 모짜렐라치즈,옥수수,머스타드,마요네즈,후추를 넣고 잘 섞어 줍니다', '모닝빵 속을 파내서 그릇처럼 만듭니다', '옥수수 섞은것을 빵속에 넣어 주세요', '에어프라이어에 180도로 8분 구워 주면 완성!\n에어프라이어\n기계에따라 온도가 다를수 있으니 중간에 확인하면서 조리해주세용']","['모닝빵', '치즈', '캔옥수수', '스위트콘', '에어프라이어', '간단', '아침식사', '간식']","['4개', '1종이컵', '1/2종이컵', '2스푼', '2스푼', '조금']"
376,빵,,,,아망디오쇼콜라,https://www.10000recipe.com/recipe/6848325,"40,151",해블랑,6인분 이상,2시간 이상,초급,"['버터5T', '황설탕1/2컵', '계란', '코코아가루2T', '아몬드슬라이스', '박력분2컵']",초코쿠키의 대표라고 해도 과언이 아닌 아망디오쇼콜라쿠키. 많이 알려져 있기도 하구 많은 사람들이 좋아하기도하고 냉동쿠키라 만들기도 간단하고 굽기도 간편하고 아몬드슬라이스 듬뿍넣어 구우면 초코쿠키이면서도 고소하니 영양적으로도 좋고 맛도 좋고 아이들간식으로도 딱 꼭 한 번 드셔보세요.,"['풀어준 버터에 설탕을 넣고 섞어준다.', '노른자', '흰자 순으로 넣고 섞어준다.', '박력분 + 코코아가루를 체쳐서 넣고 섞는다.', '아몬드슬라이스를 넣고 섞어준다. 많이 넣어도 됩니다.', '모양을 잡아준 후', '2시간동안 냉동.', '2시간 후 일정하게 잘라', '팬닝한 후 오븐(180℃)에서 13~15분간 굽는다.\n오븐', '바삭바삭 고소한 아망디오쇼콜라 완성. 흔하게 볼 수 있는 쿠키인 아망디오 쇼콜라. 저희동네에서는 5조각에 1000원이였나? 사먹는 것도 저렴하고 맛있지만 만들어먹어도 맛있네요. 초코라 그런가 사먹는거보다는 만들어먹는게 건강하니까.']",[],"['5T', '1/2컵', '1개', '2T', '1컵', '2컵']"
377,빵,,,,호떡믹스 소세지빵 에어프라이어로 집에서 만드세요,https://www.10000recipe.com/recipe/6954909,"78,162",꽃마리♡,6인분 이상,60분 이내,중급,"['호떡믹스', '후랑크소시지', '파프리카', '캔옥수수', '모짜렐라치즈', '파슬리가루', '마요네즈', '케찹']","호떡믹스와 에어프라이어로 집에서도 소세지빵을
쉽고 맛있게 만들수 있답니다. 이제 사 먹지 말고 만들어 드세요 .너무 맛있답니다 ^^","['재료를 준비해요.\n토핑으로 잘게 썬 파프리카와\n캔 옥수수를 준비했어요.\n피망이나 양파를 넣으셔도 좋아요', '호떡믹스 한 봉에 이스트를 약간 넣고 가볍게 섞어요', '믹스 한 봉에 270g에 미지근한 물을 180ml 넣으라고 쓰여 있지만, 믹스제품마다 차이가 있고, 호떡보다는 약간 됨직하게 반죽을 해주어야 해요.\n물을 조금씩 넣으면서 반죽의 정도를 조절하세요.', '주걱으로 젓다가 손으로 치대면서 고루 반죽을 해주세요', '반죽이 완성되면', '6등분으로 나누어 줍니다.\n6개의 빵이 나오는 거에요', '반죽을 소세지 길이로 맞추어 납작하게 펴 주세요', '소세지를 가운데 넣고 말아 줍니다.', '가위로 아래 부분만 약간 남겨두고 1센치 간격으로 잘라 주세요', '자른 부분을 왼쪽, 오른쪽을 번갈아 가면서 펼쳐 주세요', '모양을 잘 만들어 줍니다,', '캔 옥수수와 파프리카에 마요네즈를 약간 넣고 버무려 주세요', '빵 위에 고루 올려 주세요', '모짜렐라 치즈를 위에 뿌려 주세요', '마요네즈와 케찹을 가늘게\n뿌려 줍니다. 아이들 약병이나 지퍼백을 작게 구멍내어 짤 주머니를 만드셔도 좋아요.', '파슬리 가루 있으시면 뿌려 주세요 (생략 가능 입니다 )', '에어프라이어에 종이호일을 깔고 위에 구워야 빵이 달라 붙지 않아요 .\n180도 5분을 먼저 굽고, 온도를 130도로 줄여서 15분을 구워주세요.\n센불에만 오래 구우면 겉은 타고 반죽은 익지 않아요\n에어프라이어', '완성된 호떡믹스 소세지빵이에요.\n에어프라이어와 호떡믹스, 재료만 준비하면 누구든 쉽게 홈베이킹으로 맛있는 소세지빵을 만들 수 있어요.', '사 먹는 소세지빵 맛 못지 않게 너무 맛있어요.\n아이도 어른에게도 인기만점이랍니다 ^^\n아이들과도 맛있게 만들어 보세요\n베이킹 못하는 저도 성공한 호떡믹스 소세지빵이랍니다 ^^']","['소세지빵', '호떡믹스소세지빵', '호떡믹스', '에어프라이어베이킹', '에어프라이어간식', '에어프라이어요리', '빵', '간식']","['270g', '6개', '', '', '', '', '', '']"
378,빵,,,,달콤 씁쓸 고소한 모카호두머핀,https://www.10000recipe.com/recipe/3919318,"14,149",정민맘,4인분,60분 이내,초급,"['달걀', '박력분', '베이킹파우더', '우유', '굵게 다진 호두', '버터', '설탕', '커피가루']",향긋한 모카향과 호두의 씹히는 맛이 좋은 모카호두머핀입니다.,"['실온의 버터를 부드럽게 풀어주고 설탕을 조금씩 섞어 주세요. 실온의 달걀을 넣고 버터와 분리되지 않도록 골고루 섞어 주세요.', '체에 내린 박력분과 베이킹파우더를 넣고 섞어 주세요. 가루가 안 보일 때쯤 우유에 녹인 커피를 넣고 섞어 주세요.', '굵게 다진 호두를 넣고 반죽을 완성해 주세요. 머핀틀에 반죽을 담고 180도로 예열한 오븐에서 25분 가량 구워 주세요.\n오븐']",[],"['1개', '120g', '3g', '50ml', '30g', '60g', '60g', '5g']"
379,빵,,,,달콤 쫄깃 졸라토스트 만들기ㅣ모짜렐라 치즈로 고르곤졸라 토스트,https://www.10000recipe.com/recipe/6896872,"92,332",얌무,1인분,5분 이내,아무나,"['식빵', '꿀', '버터', '다진 마늘', '모짜렐라 치즈']","구하기 쉬운 재료들로 맛있는 고르곤졸라 토스트를 만들어 봤어요. 쫄깃하고 달콤해서 맛이 아주... 옳습니다.
저는 단 거 별로 안 좋아하는데도 이건 엄청 좋아해요.","['버터와 다진마늘을 전자렌지에 20초간 돌린후 섞는다.\n전자레인지', '꿀을 넣고 섞는다.', '식빵의 가운데를 눌러준다.', '만들어둔 버터소스를 바른다.', '치즈를 뿌린다.', '다른식빵에도 소스를 바른다.', '식빵 2개를 겹쳐 덮은후 위에 소스를 바른다.', '치즈를 올려 전자렌지에 2~3분간 돌린다.', '파슬리가루를 뿌린다.', '꿀을 뿌려 완성한다.']","['고르곤졸라토스트', '토스트', '치즈토스트', '얌무']","['2장', '3T', '3T', '2T', '마음껏']"
380,빵,,,,미숫가루 컵케익,https://www.10000recipe.com/recipe/4007541,"28,800",돌하우스,6인분 이상,60분 이내,중급,"['미숫가루', '계란', '설탕', '우유', '녹인버터', '호두', '아몬드']",집에서 묵혀두었던 미숫가루를 이용하여 고소한 컵케익을 만들어보세요. 촉촉하고 부드러워서 맛있어요,"['계란흰자 3개 분량에 설탕8스푼을 넣고 거품기로 힘껏 저어 줍니다', '머랭을 거꾸로 들어보았을 때 거품이 흐르지 않을 정도로 만들어 줍니다', '우유 50ml를 조금씩 나누어 넣어가면서 거품이 죽지않도록 잘 섞어줍니다~ 그리고 녹인버터 6스푼도 나누어서 넣어 줍니다', '반죽에 미숫가루 1컵을 체에 내려서 넣어주고 거품이 꺼지지 않게 잘 섞어줍니다', '머핀팬에 종이머핀컵을 깔고 반죽을 넣은후, 잘데 다진 호두와 아몬드를 올려줍니다', '180도 오븐에서 20분가량 구워내시면 된답니다\n오븐']",[],"['1컵', '3개', '8스푼', '50ml', '6스푼', '', '']"
381,빵,,,,엥 이거 완전 꿀조합 아니냐.. 오레오 치즈케이크 만들기!,https://www.10000recipe.com/recipe/6873390,"42,854",C Channel,6인분 이상,5분 이내,아무나,"['오레오', '크림치즈', '설탕', '달걀', '우유']","오레오+크림치즈 꿀조합..♡
오레오 치즈케이크 만들기!","['오레오를 믹서로 가볍게 부수어 3분의 2를 케이크 틀에 넣는다.', '상온에 둔 크림치즈를 믹서에 넣고, 설탕, 계란, 우유와 함께 질퍽해질 때까지 섞는다.', '1위에 2를 넣고 마지막에 나머지 오레오를 얹는다.', '오븐 180도에서 30분 구워 색이 들면 OK.\n오븐', 'v열기가 사라진 후 냉장고에 하룻밤 두면 완성입니다 ♪']","['치즈', '디저트', '케이크', '오레오', '치즈케이크']","['9개', '200g', '30g', '1개', '2Ts']"
382,빵,,,,"톡톡 터지는 옥수수의 식감이 좋은 ""콘에그빵"" 만들기",https://www.10000recipe.com/recipe/6884174,"31,603",xhxh1219,3인분,10분 이내,아무나,"['밀가루', '설탕', '계란', '소금', '식용유', '콘옥수수']",추억의 계란빵! 콘옥수수가 들어가 더 맛있어요~!^^,"['계란 두개에 설탕과 식용유를 넣고 풀어주세요.', '밀가루를 체쳐 넣고 주걱으로 섞어줍니다.', '콘옥수수를 넣고 싶은 만큼 넣어주세요.', '종이컵에 70%정도 채운 뒤,', '전자레인지에 3분 동안 돌려주면 완성~!\n전자레인지']",[],"['60g', '80g', '2개', '3g', '40g', '적당량']"
383,빵,,,,편스토랑 이정현'고구마파이',https://www.10000recipe.com/recipe/7053625,746,잔근육,3인분,10분 이내,아무나,"['토르티야지름20cm', '삶은 고구마250g', '모차렐라치즈', '우유70ml', '계란']","이정현의 '고구마파이'는 고구마 삶는거 제외 10분 이면 완성됩니다.재료도 간단해 누구나 쉽게 따라할 수 있고 식사대용,간식으로 도 포만감있고 든든해요.","['볼에 삶은 고구마는 껍질을 까서 으깨고 우유1/3컵를 넣고 고구마무스로 부드럽게 만들어줍니다.\n믹싱볼\n,\n스푼', '우유는 한번에 다 넣지 말고 고구마가 골고루 흡 수할 수 있도록 조금 씩 나눠서 넣어줍니다.', '계란1개는 잘 풀어줍니다.\n볼\n,\n스푼', '토르띠야 위에 고구마무스를 펴 발라줍니다.가장 자리를 1~2cm남겨 줍니다.', '고구마무스 위에 모차렐라치즈 120g을 올리고', '계란물로 토르티야 테두리를 발라줍니다.', '새 토르티야 한장을 덮어줍니다. 이때 계란물이 접착 제 역할을해서 토르 티야가 붙도록 꾹꾹 눌러서 고구마파이 모양을 만들어줍니다.', '남은 계란물을 토르띠야 위에 발라줍니다.', '에어프라이어 에180도 6~7분 구워줍니다.\n종이호일\n,\n에어프라이어', '예열된 오븐에 180도 5분, 프라이팬은 달군 후 앞뒤로 2분씩 약불 에서 구워줍니다.', '초간단 고구마파이 완성!\n접시', '바삭한 토르티야에 촉촉 하고 부드러운 고구 마우스와', '쭉~늘어 나는 모차렐라 조합 이 맛이 없을 수 없어요.']","['편스토랑이정현고구마파이', '삶은고구마요리', '고구마파이레시피', '토르티야요리', '에어프라이어요리']","['지름20cm', '250g', '120g', '70ml', '1알']"
384,빵,,,,동글동글 귀여운 문어모양 핫도그 만들기,https://www.10000recipe.com/recipe/6892107,"38,610",따봉이kitchen,6인분 이상,30분 이내,아무나,"['구매', '핫케이크가루', '물또는 우유', '계란생략가능', '체다치즈', '돈가스소스', '구매']","동글동글 너무나 귀여운 문어모양 핫도그 래시피를 알려드릴까합니당♡♡♡
만드는법도 간단한데 재료가 너무나 간단해서
더욱 좋은 레시피랍니당♡♡♡","['재료를 준비해주세요~.', '비엔나소세지에 1cm만 남기고 +모양 칼집을 내주세요~.', '핫케이크가루와 물또는 우유, 계란을 넣고 반죽을 만들어주세요~.', '반죽은 되작하게 만들어주세요~.', '꼬지에 칼집을 낸 비엔나소세지를 꽂아주세요~.', '칼집을 안낸부분에 1차적으로 반죽을 뭍혀주세요~.', '예열된 기름에 반죽을 뭍힌 부분만 중불에서 2분정도 튀겨주세요~.', '2차적으로 반죽을 한번 더 뭍혀주세요~.', '이번엔 통째로 기름에 넣고 중불에서 3분정도 튀겨주세요~.', '노릇노릇하게 튀긴 문어핫도그는 키친타올에 받쳐 기름을 빼주세요~.', '저는 체다치즈로 문어의 눈을 만들어주었어요~.', '돈가스 소스로 눈을 찍어주면완성이랍니당~.']","['미니핫도그', '비엔나소세지', '도시락', '아이간식', '간식', '문어핫도그', '소풍도시락', '핫도그', '유치원도시락', '핫케이크가루', '핫케이크', '남자친구도시락']","['원하는만큼', '1종이컵', '또는 우유', '생략가능', '', '', '원하는만큼']"
385,빵,,,,새우 아보카도 토스트(Shrimp Avocado Toast),https://www.10000recipe.com/recipe/6879476,"71,254",알코,1인분,30분 이내,초급,"['식빵', '모짜렐라치즈', '체다치즈혹은 페퍼 잭 치즈', '새우', '아보카도', '방울토마토', '소금', '후추']","요즘 토스트에 꽂혀 집에 있는 각종 재료를 넣고 다양한 시도를 해 보고 있다.
그중 우리가 극찬에 극찬을 하며 홀린 듯 먹어치운 토스트가 있었으니 바로 멕시칸 스타일의 #새우아보카도 #토스트 되시겠다!","['식빵에 모짜렐라 치즈와 체다 혹은 페퍼 잭 치즈를 골고루 뿌린다.', '소금과', '후추를 취향대로 뿌린다.', '새우를 팬에 살짝만 구워준다.\n오븐에 돌릴 테니 완전 익힐 필요는 없다.', '치즈를 올린 식빵에 으깬 아보카도와 새우 그리고 방울토마토 슬라이스를 올리고', '마지막에 체다치즈 약간을 흩뿌린다.', '오븐 180도에 약 7분간 굽는다.\n오븐', '완성!!!\n이미 비주얼부터 심장어택이지만 맛은 상상 그 이상이다.\n집에 재료가 있다면 꼭!!! 한번 만들어 보세요.']","['홈브런치', '브런치', '샌드위치', '새우', '아보카도', '푸드스타일링']","['2개', '1움큼', '혹은 페퍼 잭 치즈', '6-8마리', '1개', '3개', '약간', '약간']"
386,빵,,,,"[영국주방] 달지 않고 촉촉한 맛, 크림치즈 컵케이크(Creamcheese Cupcakes)",https://www.10000recipe.com/recipe/6895797,"65,709",MrsPeach,6인분 이상,60분 이내,아무나,"['박력분', '크림치즈라이트도 가능', '실온 무염버터', '설탕', '베이킹파우더', '계란', '아몬드슬라이스선택']","아이들에게는 아몬드 밀크나 우유와 함께 곁들여 먹으면 좋고, 어른들은 아메리카노와 같은 커피와 먹어도 담백하고 부담스럽지 않게 즐길 수 있어요 :D","['실온 무염버터 80g과 크림치즈 150g을 볼에 넣고 크림화 시켜주세요\n저는 크림치즈 라이트를 사용했는데 일반 크림치즈보다 맛이 연하니 참고해 주세요 :D\n오븐은 180도로 예열해 주세요\n오븐', '크림화해 놓은 볼에 설탕 100g을 넣고 섞어주세요\n조금 덜 달게 먹고 싶다면 80g~90g 정도 넣고 만들어 주셔도 돼요!', '계란 2개를 흰자와 노른자로 분리한 뒤, 노른자를 먼저 넣고 섞어주세요', '계란 흰자(2개 분량)을 볼에 넣고 섞어주세요', '박력분 150g과 베이킹 파우더 4g을 볼에 체 쳐서 넣고 섞어주세요', '머핀 틀에 반죽을 넣고 아몬드 슬라이스를 올려주세요!\n그리고 180도로 예열한 오븐에 넣고 15분~20분 정도 구워주세요!\n저는 반은 올리고 반은 플레인으로 했어요']","['크림치즈', '크림치즈머핀', '크림치크컵케이크', '컵케이크', '머핀', '홈베이킹', '베이킹', '치즈컵케이크', '치크케이크', '치즈머핀']","['150g', '라이트도 가능', '80g', '100g', '4g', '2개', '선택']"
387,빵,,,,[만개백과] EP. 18 가끔 생각나는 야채샐러드빵,https://www.10000recipe.com/recipe/6981951,"11,770",만개의레시피,2인분,30분 이내,아무나,"['모닝빵', '양배추', '당근', '오이', '설탕', '식초', '소금', '마요네즈', '머스터드', '케찹']","특별한 무언가가 없는데도 생각나는 빵인데요.
햄이나 맛살 같은게 있어도 좋지만 야채만으로도 완벽하답니다!
오늘도 맛있게 드세요 ^^","['양배추, 당근은 얇게 채 썰고 오이는 얇게 어슷 썰어 준비해요.\n오이는 기호에 맞게 생략해도 좋아요.', '볼에 양배추, 당근을 넣고 설탕, 식초, 소금을 넣어 약 10분간 재워요.\n볼\n소금을 너무 많이 넣으면 짤 수 있으니 조금만 넣어주세요.', '물기를 제거한 양배추에 마요네즈, 머스타드를 넣어 버무려요.\n홀그레인 머스타드, 허니 머스타드 등을 넣어도 좋아요.\n양배추를 추가해서 샐러드로 이용해도 좋아요.', '모닝빵은 반을 잘라 핫도그 번처럼 만들어요.', '모닝빵 안에 오이를 올리고 버무려 놓은 채소를 듬뿍 넣어 속을 채워요.', '케찹을 뿌려 완성해요.']",[],"['4개', '120g', '30g', '1/2개', '1숟가락', '1숟가락', '1/4숟가락', '3숟가락', '1숟가락', '1숟가락']"
